from,to,gender,age,rate,ratemavg
RI,FL,m,35-39,0.001757241,0.002486908
RI,FL,m,40-44,0.001657128,0.00192775
RI,FL,m,45-49,0.000899438,0.001437936
RI,FL,m,50-54,0.001578934,0.0013785
RI,FL,m,55-59,0.00233328,0.001603884
RI,FL,m,60-64,0.003522718,0.002478311
RI,FL,m,65-69,0.003683632,0.003179877
RI,FL,m,70-74,0.003384885,0.003530412
RI,FL,m,75-79,0.00340037,0.003489629
RI,FL,m,80-84,0.000418701,0.002401319
RI,FL,m,85-89,0.003479536,0.001921817
RI,FL,m,90-94,0,0.00078836
RI,FL,m,95-99,0,0.000648793
RI,FL,f,00-04,0.000478709,0.000478709
RI,FL,f,05-09,0.001162953,0.000820831
RI,FL,f,10-14,0.002294258,0.001311974
RI,FL,f,15-19,0.001748856,0.001735356
RI,FL,f,20-24,0.001734364,0.001925826
RI,FL,f,25-29,0.002311428,0.001931549
RI,FL,f,30-34,0.001942509,0.0019961
RI,FL,f,35-39,0.00236909,0.002207676
RI,FL,f,40-44,0.002465088,0.002258896
RI,FL,f,45-49,0.00092777,0.001920649
RI,FL,f,50-54,0.001628803,0.001673887
RI,FL,f,55-59,0.001403637,0.00132007
RI,FL,f,60-64,0.002318765,0.001783735
RI,FL,f,65-69,0.003179816,0.002300739
RI,FL,f,70-74,0.002757214,0.002751932
RI,FL,f,75-79,0.000423014,0.002120015
RI,FL,f,80-84,0.000301006,0.001160411
RI,FL,f,85-89,0.000336582,0.000336487
RI,FL,f,90-94,0.002079745,0.00054657
RI,FL,f,95-99,0,0.000446235
RI,GA,m,00-04,8.05072E-05,8.05072E-05
RI,GA,m,05-09,0,4.03E-05
RI,GA,m,10-14,0.000208549,9.6352E-05
RI,GA,m,15-19,0,6.95163E-05
RI,GA,m,20-24,0.000400574,0.000203041
RI,GA,m,25-29,0.000156005,0.000185526
RI,GA,m,30-34,0.000578821,0.000378467
RI,GA,m,35-39,0,0.000244942
RI,GA,m,40-44,0.000123101,0.000233974
RI,GA,m,45-49,6.98592E-05,6.43E-05
RI,GA,m,50-54,0.000165744,0.000119568
RI,GA,m,55-59,0.000183191,0.000139598
RI,GA,m,60-64,4.65E-05,0.000131813
RI,GA,m,65-69,0.000480474,0.000236723
RI,GA,m,70-74,0,0.000175659
RI,GA,m,75-79,0,0.000160158
RI,GA,m,80-84,0,0
RI,GA,m,85-89,0,0
RI,GA,m,90-94,0,0
RI,GA,m,95-99,0,0
RI,GA,f,00-04,7.18064E-05,7.18064E-05
RI,GA,f,05-09,0.000524469,0.000298138
RI,GA,f,10-14,0.000416168,0.000337481
RI,GA,f,15-19,0.000163686,0.000368108
RI,GA,f,20-24,0.000751558,0.000443804
RI,GA,f,25-29,0.000592674,0.000502639
RI,GA,f,30-34,0.000388502,0.000577578
RI,GA,f,35-39,0.000463737,0.000481637
RI,GA,f,40-44,0.000352155,0.000401465
RI,GA,f,45-49,8.28366E-05,0.000299576
RI,GA,f,50-54,0.000185458,0.000206817
RI,GA,f,55-59,0.000440357,0.000236217
RI,GA,f,60-64,0,0.000208605
RI,GA,f,65-69,0,0.000146786
RI,GA,f,70-74,0,0
RI,GA,f,75-79,0.000803727,0.000267909
RI,GA,f,80-84,0,0.000267909
RI,GA,f,85-89,0,0.000267909
RI,GA,f,90-94,0,0
RI,GA,f,95-99,0,0
RI,HI,m,00-04,0,0
RI,HI,m,05-09,0.000433823,0.000216911
RI,HI,m,10-14,0,0.000144608
RI,HI,m,15-19,0,0.000144608
RI,HI,m,20-24,0.000474149,0.00015805
RI,HI,m,25-29,0.000214507,0.000229552
RI,HI,m,30-34,0,0.000229552
RI,HI,m,35-39,8.36782E-05,9.93949E-05
RI,HI,m,40-44,0,2.79E-05
RI,HI,m,45-49,0,2.79E-05
RI,HI,m,50-54,0,0
RI,HI,m,55-59,0,0
RI,HI,m,60-64,0,0
RI,HI,m,65-69,0,0
RI,HI,m,70-74,0,0
RI,HI,m,75-79,0,0
RI,HI,m,80-84,0,0
RI,HI,m,85-89,0,0
RI,HI,m,90-94,0,0
RI,HI,m,95-99,0,0
RI,HI,f,00-04,0.00015558,0.00015558
RI,HI,f,05-09,0.000205227,0.000180404
RI,HI,f,10-14,0,0.000120269
RI,HI,f,15-19,0,6.8409E-05
RI,HI,f,20-24,0.000355132,0.000118377
RI,HI,f,25-29,0.000503773,0.000286301
RI,HI,f,30-34,0.000115501,0.000324802
RI,HI,f,35-39,0.000231868,0.000283714
RI,HI,f,40-44,0.000316037,0.000221135
RI,HI,f,45-49,9.94039E-05,0.00021577
RI,HI,f,50-54,0,0.00013848
RI,HI,f,55-59,0,3.31E-05
RI,HI,f,60-64,0,0
RI,HI,f,65-69,0,0
RI,HI,f,70-74,0,0
RI,HI,f,75-79,0,0
RI,HI,f,80-84,0,0
RI,HI,f,85-89,0,0
RI,HI,f,90-94,0,0
RI,HI,f,95-99,0,0
RI,IA,m,00-04,0,0
RI,IA,m,05-09,0,0
RI,IA,m,10-14,0,0
RI,IA,m,15-19,0,0
RI,IA,m,20-24,0.000220725,7.35749E-05
RI,IA,m,25-29,0.000243757,0.000154827
RI,IA,m,30-34,0,0.000154827
RI,IA,m,35-39,0,8.12525E-05
RI,IA,m,40-44,0,0
RI,IA,m,45-49,0,0
RI,IA,m,50-54,0,0
RI,IA,m,55-59,0,0
RI,IA,m,60-64,0,0
RI,IA,m,65-69,0,0
RI,IA,m,70-74,0,0
RI,IA,m,75-79,0,0
RI,IA,m,80-84,0,0
RI,IA,m,85-89,0,0
RI,IA,m,90-94,0,0
RI,IA,m,95-99,0,0
RI,IA,f,00-04,0,0
RI,IA,f,05-09,0,0
RI,IA,f,10-14,0,0
RI,IA,f,15-19,0,0
RI,IA,f,20-24,0,0
RI,IA,f,25-29,0,0
RI,IA,f,30-34,0,0
RI,IA,f,35-39,0,0
RI,IA,f,40-44,0,0
RI,IA,f,45-49,0,0
RI,IA,f,50-54,0,0
RI,IA,f,55-59,0,0
RI,IA,f,60-64,0,0
RI,IA,f,65-69,0,0
RI,IA,f,70-74,0,0
RI,IA,f,75-79,0,0
RI,IA,f,80-84,0,0
RI,IA,f,85-89,0,0
RI,IA,f,90-94,0,0
RI,IA,f,95-99,0,0
RI,ID,m,00-04,0,0
RI,ID,m,05-09,0,0
RI,ID,m,10-14,0,0
RI,ID,m,15-19,0,0
RI,ID,m,20-24,0.0002289,7.62999E-05
RI,ID,m,25-29,3.90E-05,8.93003E-05
RI,ID,m,30-34,0,8.93003E-05
RI,ID,m,35-39,0,1.30E-05
RI,ID,m,40-44,0,0
RI,ID,m,45-49,0,0
RI,ID,m,50-54,0,0
RI,ID,m,55-59,0,0
RI,ID,m,60-64,0,0
RI,ID,m,65-69,0,0
RI,ID,m,70-74,0,0
RI,ID,m,75-79,0,0
RI,ID,m,80-84,0,0
RI,ID,m,85-89,0,0
RI,ID,m,90-94,0,0
RI,ID,m,95-99,0,0
RI,ID,f,00-04,0,0
RI,ID,f,05-09,0,0
RI,ID,f,10-14,0,0
RI,ID,f,15-19,0,0
RI,ID,f,20-24,0,0
RI,ID,f,25-29,0,0
RI,ID,f,30-34,0,0
RI,ID,f,35-39,0,0
RI,ID,f,40-44,0,0
RI,ID,f,45-49,0,0
RI,ID,f,50-54,0,0
RI,ID,f,55-59,0,0
RI,ID,f,60-64,0,0
RI,ID,f,65-69,0,0
RI,ID,f,70-74,0,0
RI,ID,f,75-79,0,0
RI,ID,f,80-84,0,0
RI,ID,f,85-89,0,0
RI,ID,f,90-94,0,0
RI,ID,f,95-99,0,0
RI,IL,m,00-04,0.000943084,0.000943084
RI,IL,m,05-09,0.000137554,0.000540319
RI,IL,m,10-14,0.000114702,0.000398447
RI,IL,m,15-19,0.000144025,0.000132093
RI,IL,m,20-24,0.000784799,0.000347842
RI,IL,m,25-29,0.002778835,0.001235886
RI,IL,m,30-34,0.001350583,0.001638072
RI,IL,m,35-39,0.000198736,0.001442718
RI,IL,m,40-44,0.001477212,0.001008843
RI,IL,m,45-49,0,0.000558649
RI,IL,m,50-54,0,0.000492404
RI,IL,m,55-59,0,0
RI,IL,m,60-64,0,0
RI,IL,m,65-69,0,0
RI,IL,m,70-74,0,0
RI,IL,m,75-79,0,0
RI,IL,m,80-84,0,0
RI,IL,m,85-89,0,0
RI,IL,m,90-94,0,0
RI,IL,m,95-99,0,0
RI,IL,f,00-04,0,0
RI,IL,f,05-09,0.000296439,0.00014822
RI,IL,f,10-14,0.00010671,0.000134383
RI,IL,f,15-19,0,0.000134383
RI,IL,f,20-24,8.25888E-05,6.31E-05
RI,IL,f,25-29,0.000513651,0.000198746
RI,IL,f,30-34,0.000724503,0.000440248
RI,IL,f,35-39,0.000191543,0.000476566
RI,IL,f,40-44,0.0002438,0.000386616
RI,IL,f,45-49,0,0.000145114
RI,IL,f,50-54,0.000266092,0.000169964
RI,IL,f,55-59,0,8.86972E-05
RI,IL,f,60-64,0,8.86972E-05
RI,IL,f,65-69,0,0
RI,IL,f,70-74,0.000198231,6.61E-05
RI,IL,f,75-79,0,6.61E-05
RI,IL,f,80-84,0,6.61E-05
RI,IL,f,85-89,0.000448776,0.000126863
RI,IL,f,90-94,0,0.000126863
RI,IL,f,95-99,0,0.000126863
RI,IN,m,00-04,0,0
RI,IN,m,05-09,0,0
RI,IN,m,10-14,0,0
RI,IN,m,15-19,0,0
RI,IN,m,20-24,0.0001635,5.45E-05
RI,IN,m,25-29,0,5.45E-05
RI,IN,m,30-34,0,5.45E-05
RI,IN,m,35-39,0,0
RI,IN,m,40-44,0.000321956,0.000107319
RI,IN,m,45-49,0,0.000107319
RI,IN,m,50-54,0,0.000107319
RI,IN,m,55-59,0,0
RI,IN,m,60-64,0,0
RI,IN,m,65-69,0,0
RI,IN,m,70-74,0,0
RI,IN,m,75-79,0,0
RI,IN,m,80-84,0,0
RI,IN,m,85-89,0,0
RI,IN,m,90-94,0,0
RI,IN,m,95-99,0,0
RI,IN,f,00-04,0,0
RI,IN,f,05-09,0,0
RI,IN,f,10-14,0,0
RI,IN,f,15-19,0.000422138,0.000140713
RI,IN,f,20-24,0.000189954,0.000204031
RI,IN,f,25-29,0,0.000204031
RI,IN,f,30-34,0,6.33E-05
RI,IN,f,35-39,0,0
RI,IN,f,40-44,0,0
RI,IN,f,45-49,0,0
RI,IN,f,50-54,0,0
RI,IN,f,55-59,0,0
RI,IN,f,60-64,0,0
RI,IN,f,65-69,0,0
RI,IN,f,70-74,0,0
RI,IN,f,75-79,0,0
RI,IN,f,80-84,0.000324161,0.000108054
RI,IN,f,85-89,0,0.000108054
RI,IN,f,90-94,0,0.000108054
RI,IN,f,95-99,0,0
RI,KS,m,00-04,0,0
RI,KS,m,05-09,0,0
RI,KS,m,10-14,0,0
RI,KS,m,15-19,0,0
RI,KS,m,20-24,0,0
RI,KS,m,25-29,0,0
RI,KS,m,30-34,0,0
RI,KS,m,35-39,0,0
RI,KS,m,40-44,0,0
RI,KS,m,45-49,0.000122254,4.08E-05
RI,KS,m,50-54,0,4.08E-05
RI,KS,m,55-59,0,4.08E-05
RI,KS,m,60-64,0,0
RI,KS,m,65-69,0,0
RI,KS,m,70-74,0,0
RI,KS,m,75-79,0,0
RI,KS,m,80-84,0,0
RI,KS,m,85-89,0,0
RI,KS,m,90-94,0,0
RI,KS,m,95-99,0,0
RI,KS,f,00-04,0,0
RI,KS,f,05-09,4.56E-05,2.28E-05
RI,KS,f,10-14,0,1.52E-05
RI,KS,f,15-19,0,1.52E-05
RI,KS,f,20-24,0.000198213,6.61E-05
RI,KS,f,25-29,0.000879133,0.000359115
RI,KS,f,30-34,0,0.000359115
RI,KS,f,35-39,0,0.000293044
RI,KS,f,40-44,0.000117385,3.91E-05
RI,KS,f,45-49,0,3.91E-05
RI,KS,f,50-54,0.00062088,0.000246088
RI,KS,f,55-59,0,0.00020696
RI,KS,f,60-64,5.22E-05,0.000224368
RI,KS,f,65-69,0,1.74E-05
RI,KS,f,70-74,0,1.74E-05
RI,KS,f,75-79,0,0
RI,KS,f,80-84,0,0
RI,KS,f,85-89,0,0
RI,KS,f,90-94,0,0
RI,KS,f,95-99,0,0
RI,KY,m,00-04,0,0
RI,KY,m,05-09,0,0
RI,KY,m,10-14,0,0
RI,KY,m,15-19,5.93E-05,1.98E-05
RI,KY,m,20-24,0,1.98E-05
RI,KY,m,25-29,0,1.98E-05
RI,KY,m,30-34,0,0
RI,KY,m,35-39,0.000230115,7.6705E-05
RI,KY,m,40-44,0,7.6705E-05
RI,KY,m,45-49,0,7.6705E-05
RI,KY,m,50-54,0,0
RI,KY,m,55-59,0,0
RI,KY,m,60-64,0.000174392,5.81E-05
RI,KY,m,65-69,0,5.81E-05
RI,KY,m,70-74,0,5.81E-05
RI,KY,m,75-79,0,0
RI,KY,m,80-84,0,0
RI,KY,m,85-89,0,0
RI,KY,m,90-94,0,0
RI,KY,m,95-99,0,0
RI,KY,f,00-04,0,0
RI,KY,f,05-09,0,0
RI,KY,f,10-14,0,0
RI,KY,f,15-19,0,0
RI,KY,f,20-24,0.00029732,9.91065E-05
RI,KY,f,25-29,0.000177802,0.000158374
RI,KY,f,30-34,0,0.000158374
RI,KY,f,35-39,0,5.93E-05
RI,KY,f,40-44,0,0
RI,KY,f,45-49,0,0
RI,KY,f,50-54,0,0
RI,KY,f,55-59,0.000100915,3.36E-05
RI,KY,f,60-64,0,3.36E-05
RI,KY,f,65-69,0,3.36E-05
RI,KY,f,70-74,0,0
RI,KY,f,75-79,0,0
RI,KY,f,80-84,0,0
RI,KY,f,85-89,0,0
RI,KY,f,90-94,0,0
RI,KY,f,95-99,0,0
RI,LA,m,00-04,0,0
RI,LA,m,05-09,0.000158716,7.93579E-05
RI,LA,m,10-14,0.000302396,0.000153704
RI,LA,m,15-19,0.000110136,0.000190416
RI,LA,m,20-24,0.0001962,0.000202911
RI,LA,m,25-29,0.00065327,0.000319869
RI,LA,m,30-34,0,0.000283157
RI,LA,m,35-39,0,0.000217757
RI,LA,m,40-44,0,0
RI,LA,m,45-49,0,0
RI,LA,m,50-54,6.97872E-05,2.33E-05
RI,LA,m,55-59,0,2.33E-05
RI,LA,m,60-64,0,2.33E-05
RI,LA,m,65-69,0,0
RI,LA,m,70-74,0.00044538,0.00014846
RI,LA,m,75-79,0.000425046,0.000290142
RI,LA,m,80-84,0,0.000290142
RI,LA,m,85-89,0,0.000141682
RI,LA,m,90-94,0,0
RI,LA,m,95-99,0,0
RI,LA,f,00-04,0,0
RI,LA,f,05-09,0.000171023,8.55113E-05
RI,LA,f,10-14,0,5.70E-05
RI,LA,f,15-19,0.000740895,0.000303972
RI,LA,f,20-24,0.000569862,0.000436919
RI,LA,f,25-29,9.8779E-05,0.000469845
RI,LA,f,30-34,0,0.00022288
RI,LA,f,35-39,0.000151218,8.33325E-05
RI,LA,f,40-44,0.000406333,0.000185851
RI,LA,f,45-49,9.11203E-05,0.000216224
RI,LA,f,50-54,0,0.000165818
RI,LA,f,55-59,0,3.04E-05
RI,LA,f,60-64,0,0
RI,LA,f,65-69,0,0
RI,LA,f,70-74,0,0
RI,LA,f,75-79,0.000253808,8.46028E-05
RI,LA,f,80-84,0,8.46028E-05
RI,LA,f,85-89,0,8.46028E-05
RI,LA,f,90-94,0,0
RI,LA,f,95-99,0,0
RI,MA,m,00-04,0.003300795,0.003300795
RI,MA,m,05-09,0.003914987,0.003607891
RI,MA,m,10-14,0.003065667,0.00342715
RI,MA,m,15-19,0.005083218,0.004021291
RI,MA,m,20-24,0.014494251,0.007547712
RI,MA,m,25-29,0.016458503,0.012011991
RI,MA,m,30-34,0.007878401,0.012943718
RI,MA,m,35-39,0.009392872,0.011243259
RI,MA,m,40-44,0.003655152,0.006975475
RI,MA,m,45-49,0.002209298,0.005085774
RI,MA,m,50-54,0.002119785,0.002661412
RI,MA,m,55-59,0.002053672,0.002127585
RI,MA,m,60-64,0.002987916,0.002387124
RI,MA,m,65-69,0.001489469,0.002177019
RI,MA,m,70-74,0.00218236,0.002219915
RI,MA,m,75-79,0.001558503,0.001743444
RI,MA,m,80-84,0.001360778,0.001700547
RI,MA,m,85-89,0,0.000973094
RI,MA,m,90-94,0.002127881,0.00068145
RI,MA,m,95-99,0,0.000227858
RI,MA,f,00-04,0.004080995,0.004080995
RI,MA,f,05-09,0.004218556,0.004149776
RI,MA,f,10-14,0.003126594,0.003808715
RI,MA,f,15-19,0.009872852,0.005739334
RI,MA,f,20-24,0.016080032,0.009693159
RI,MA,f,25-29,0.015765124,0.013906002
RI,MA,f,30-34,0.011875556,0.014573571
RI,MA,f,35-39,0.007470194,0.011703625
RI,MA,f,40-44,0.00434325,0.007896333
RI,MA,f,45-49,0.002145468,0.004652971
RI,MA,f,50-54,0.00224162,0.002910113
RI,MA,f,55-59,0.002532051,0.002306379
RI,MA,f,60-64,0.001284721,0.002019464
RI,MA,f,65-69,0.001604104,0.001806958
RI,MA,f,70-74,0.003171697,0.002020174
RI,MA,f,75-79,0.000803727,0.001859842
RI,MA,f,80-84,0.000115772,0.001363732
RI,MA,f,85-89,0.001346327,0.000687087
RI,MA,f,90-94,0.000751019,0.00054596
RI,MA,f,95-99,0.017869466,0.001357102
RI,MD,m,00-04,0.001138602,0.001138602
RI,MD,m,05-09,0.000328012,0.000733307
RI,MD,m,10-14,0.000312823,0.000593146
RI,MD,m,15-19,0.000118608,0.000253148
RI,MD,m,20-24,0.000874724,0.000435385
RI,MD,m,25-29,7.80024E-05,0.000357111
RI,MD,m,30-34,9.64702E-05,0.000349732
RI,MD,m,35-39,0.001025057,0.000399843
RI,MD,m,40-44,0.000198855,0.000440128
RI,MD,m,45-49,0.000192113,0.000472009
RI,MD,m,50-54,0,0.000130323
RI,MD,m,55-59,0,6.40E-05
RI,MD,m,60-64,0.000174392,5.81E-05
RI,MD,m,65-69,0,5.81E-05
RI,MD,m,70-74,0,5.81E-05
RI,MD,m,75-79,0,0
RI,MD,m,80-84,0,0
RI,MD,m,85-89,0,0
RI,MD,m,90-94,0,0
RI,MD,m,95-99,0,0
RI,MD,f,00-04,0.000562483,0.000562483
RI,MD,f,05-09,0.000399053,0.000480768
RI,MD,f,10-14,0,0.000320512
RI,MD,f,15-19,0.000284297,0.000227783
RI,MD,f,20-24,0.001717846,0.000667381
RI,MD,f,25-29,0,0.000667381
RI,MD,f,30-34,0.000808504,0.000842117
RI,MD,f,35-39,0.000151218,0.000319907
RI,MD,f,40-44,0.000433422,0.000464381
RI,MD,f,45-49,0,0.00019488
RI,MD,f,50-54,0,0.000144474
RI,MD,f,55-59,0.000174308,5.81E-05
RI,MD,f,60-64,0.000146228,0.000106845
RI,MD,f,65-69,0,0.000106845
RI,MD,f,70-74,0,4.87E-05
RI,MD,f,75-79,0,0
RI,MD,f,80-84,0.001018791,0.000339597
RI,MD,f,85-89,0.001093891,0.000648824
RI,MD,f,90-94,0,0.000648824
RI,MD,f,95-99,0,0.000309227
RI,ME,m,00-04,0,0
RI,ME,m,05-09,0,0
RI,ME,m,10-14,0,0
RI,ME,m,15-19,0.00066929,0.000223097
RI,ME,m,20-24,0.000318824,0.000329372
RI,ME,m,25-29,0.000926278,0.000638131
RI,ME,m,30-34,0.001168362,0.000804488
RI,ME,m,35-39,0,0.000698213
RI,ME,m,40-44,0,0.000389454
RI,ME,m,45-49,0.00021831,7.277E-05
RI,ME,m,50-54,0.000366383,0.000194898
RI,ME,m,55-59,0.000250683,0.000278459
RI,ME,m,60-64,0.000430167,0.000349077
RI,ME,m,65-69,6.41E-05,0.000248304
RI,ME,m,70-74,0.001247063,0.000580431
RI,ME,m,75-79,0,0.000437042
RI,ME,m,80-84,0.00080251,0.000683191
RI,ME,m,85-89,0.000341131,0.000331111
RI,ME,m,90-94,0,0.000331111
RI,ME,m,95-99,0,6.36E-05
RI,ME,f,00-04,0,0
RI,ME,f,05-09,0,0
RI,ME,f,10-14,1.07E-05,3.56E-06
RI,ME,f,15-19,0.001076882,0.000362518
RI,ME,f,20-24,0.003262256,0.001449936
RI,ME,f,25-29,0.000296337,0.001545158
RI,ME,f,30-34,0.000273001,0.001277198
RI,ME,f,35-39,0,0.000189779
RI,ME,f,40-44,0,9.10004E-05
RI,ME,f,45-49,0,0
RI,ME,f,50-54,0.000717641,0.000239214
RI,ME,f,55-59,5.50E-05,0.000257562
RI,ME,f,60-64,0,0.000257562
RI,ME,f,65-69,7.0978E-05,4.20E-05
RI,ME,f,70-74,0,2.37E-05
RI,ME,f,75-79,0,2.37E-05
RI,ME,f,80-84,0,0
RI,ME,f,85-89,0.000308533,8.7218E-05
RI,ME,f,90-94,0.000751019,0.000214
RI,ME,f,95-99,0,0.000214
RI,MI,m,00-04,5.75E-05,5.75E-05
RI,MI,m,05-09,0.000645444,0.000351475
RI,MI,m,10-14,0,0.000234316
RI,MI,m,15-19,0.000211801,0.000285748
RI,MI,m,20-24,2.45E-05,7.87752E-05
RI,MI,m,25-29,0.000390012,0.000208779
RI,MI,m,30-34,0.00030013,0.000238222
RI,MI,m,35-39,0.000397471,0.000362538
RI,MI,m,40-44,0.000151509,0.000283037
RI,MI,m,45-49,0,0.000182993
RI,MI,m,50-54,0,5.05E-05
RI,MI,m,55-59,0,0
RI,MI,m,60-64,0,0
RI,MI,m,65-69,0.000160158,5.34E-05
RI,MI,m,70-74,0,5.34E-05
RI,MI,m,75-79,0,5.34E-05
RI,MI,m,80-84,0,0
RI,MI,m,85-89,0,0
RI,MI,m,90-94,0,0
RI,MI,m,95-99,0,0
RI,MI,f,00-04,0.000251322,0.000251322
RI,MI,f,05-09,0,0.000125661
RI,MI,f,10-14,0,8.37741E-05
RI,MI,f,15-19,0.000198146,6.60E-05
RI,MI,f,20-24,0.000933253,0.000377133
RI,MI,f,25-29,0.000661819,0.000597739
RI,MI,f,30-34,0,0.000531691
RI,MI,f,35-39,0,0.000220606
RI,MI,f,40-44,0.000162533,5.42E-05
RI,MI,f,45-49,0.000231942,0.000131492
RI,MI,f,50-54,0.000129014,0.000174497
RI,MI,f,55-59,0.000394486,0.000251814
RI,MI,f,60-64,0,0.0001745
RI,MI,f,65-69,0,0.000131495
RI,MI,f,70-74,0,0
RI,MI,f,75-79,0,0
RI,MI,f,80-84,0,0
RI,MI,f,85-89,0,0
RI,MI,f,90-94,0,0
RI,MI,f,95-99,0,0
RI,MN,m,00-04,0,0
RI,MN,m,05-09,0,0
RI,MN,m,10-14,0,0
RI,MN,m,15-19,0.000533738,0.000177913
RI,MN,m,20-24,0.000850199,0.000461312
RI,MN,m,25-29,0.000526516,0.000636818
RI,MN,m,30-34,0.001104048,0.000826921
RI,MN,m,35-39,0,0.000543521
RI,MN,m,40-44,0,0.000368016
RI,MN,m,45-49,0,0
RI,MN,m,50-54,0,0
RI,MN,m,55-59,0,0
RI,MN,m,60-64,0,0
RI,MN,m,65-69,0,0
RI,MN,m,70-74,0,0
RI,MN,m,75-79,0,0
RI,MN,m,80-84,0,0
RI,MN,m,85-89,0,0
RI,MN,m,90-94,0,0
RI,MN,m,95-99,0,0
RI,MN,f,00-04,0,0
RI,MN,f,05-09,0,0
RI,MN,f,10-14,0,0
RI,MN,f,15-19,0.000603054,0.000201018
RI,MN,f,20-24,0.000916735,0.000506596
RI,MN,f,25-29,0,0.000506596
RI,MN,f,30-34,0.000367502,0.000428079
RI,MN,f,35-39,0,0.000122501
RI,MN,f,40-44,0,0.000122501
RI,MN,f,45-49,0,0
RI,MN,f,50-54,0,0
RI,MN,f,55-59,0,0
RI,MN,f,60-64,0.000240232,8.00775E-05
RI,MN,f,65-69,0,8.00775E-05
RI,MN,f,70-74,0,8.00775E-05
RI,MN,f,75-79,0,0
RI,MN,f,80-84,0,0
RI,MN,f,85-89,0,0
RI,MN,f,90-94,0,0
RI,MN,f,95-99,0,0
RI,MO,m,00-04,0,0
RI,MO,m,05-09,0,0
RI,MO,m,10-14,0,0
RI,MO,m,15-19,0.000177913,5.93E-05
RI,MO,m,20-24,0.000645824,0.000274579
RI,MO,m,25-29,0,0.000274579
RI,MO,m,30-34,0,0.000215275
RI,MO,m,35-39,0,0
RI,MO,m,40-44,0,0
RI,MO,m,45-49,0,0
RI,MO,m,50-54,0,0
RI,MO,m,55-59,0.000800257,0.000266752
RI,MO,m,60-64,0,0.000266752
RI,MO,m,65-69,0,0.000266752
RI,MO,m,70-74,0,0
RI,MO,m,75-79,0,0
RI,MO,m,80-84,0,0
RI,MO,m,85-89,0,0
RI,MO,m,90-94,0,0
RI,MO,m,95-99,0,0
RI,MO,f,00-04,0,0
RI,MO,f,05-09,0,0
RI,MO,f,10-14,0,0
RI,MO,f,15-19,0.000404908,0.000134969
RI,MO,f,20-24,0,0.000134969
RI,MO,f,25-29,0.001007546,0.000470818
RI,MO,f,30-34,0,0.000335849
RI,MO,f,35-39,0,0.000335849
RI,MO,f,40-44,0,0
RI,MO,f,45-49,0,0
RI,MO,f,50-54,0,0
RI,MO,f,55-59,0.000458705,0.000152902
RI,MO,f,60-64,0,0.000152902
RI,MO,f,65-69,0,0.000152902
RI,MO,f,70-74,0,0
RI,MO,f,75-79,0,0
RI,MO,f,80-84,0,0
RI,MO,f,85-89,0,0
RI,MO,f,90-94,0,0
RI,MO,f,95-99,0,0
RI,MS,m,00-04,0,0
RI,MS,m,05-09,0,0
RI,MS,m,10-14,0.000145984,4.87E-05
RI,MS,m,15-19,0.000144025,9.66696E-05
RI,MS,m,20-24,0.000441449,0.000243819
RI,MS,m,25-29,0,0.000195158
RI,MS,m,30-34,0,0.00014715
RI,MS,m,35-39,0.000251034,8.36782E-05
RI,MS,m,40-44,0,8.36782E-05
RI,MS,m,45-49,0.000113521,0.000121519
RI,MS,m,50-54,0.000122128,7.85496E-05
RI,MS,m,55-59,0.00017355,0.0001364
RI,MS,m,60-64,0,9.85591E-05
RI,MS,m,65-69,0,5.78E-05
RI,MS,m,70-74,0,0
RI,MS,m,75-79,0,0
RI,MS,m,80-84,0,0
RI,MS,m,85-89,0,0
RI,MS,m,90-94,0,0
RI,MS,m,95-99,0,0
RI,MS,f,00-04,0,0
RI,MS,f,05-09,0,0
RI,MS,f,10-14,0,0
RI,MS,f,15-19,0.000258452,8.61505E-05
RI,MS,f,20-24,0,8.61505E-05
RI,MS,f,25-29,0,8.61505E-05
RI,MS,f,30-34,0.000147001,4.90E-05
RI,MS,f,35-39,0,4.90E-05
RI,MS,f,40-44,0.000126415,9.11385E-05
RI,MS,f,45-49,0.000165673,9.73627E-05
RI,MS,f,50-54,0,9.73627E-05
RI,MS,f,55-59,0,5.52E-05
RI,MS,f,60-64,0.000188008,6.27E-05
RI,MS,f,65-69,0,6.27E-05
RI,MS,f,70-74,0,6.27E-05
RI,MS,f,75-79,0,0
RI,MS,f,80-84,0,0
RI,MS,f,85-89,0,0
RI,MS,f,90-94,0,0
RI,MS,f,95-99,0,0
RI,MT,m,00-04,0,0
RI,MT,m,05-09,0,0
RI,MT,m,10-14,0,0
RI,MT,m,15-19,0,0
RI,MT,m,20-24,0,0
RI,MT,m,25-29,0,0
RI,MT,m,30-34,0,0
RI,MT,m,35-39,0,0
RI,MT,m,40-44,0,0
RI,MT,m,45-49,0,0
RI,MT,m,50-54,0,0
RI,MT,m,55-59,0,0
RI,MT,m,60-64,0.000232523,7.75075E-05
RI,MT,m,65-69,0,7.75075E-05
RI,MT,m,70-74,0,7.75075E-05
RI,MT,m,75-79,0,0
RI,MT,m,80-84,0,0
RI,MT,m,85-89,0,0
RI,MT,m,90-94,0,0
RI,MT,m,95-99,0,0
RI,MT,f,00-04,0,0
RI,MT,f,05-09,0,0
RI,MT,f,10-14,0,0
RI,MT,f,15-19,0,0
RI,MT,f,20-24,0,0
RI,MT,f,25-29,0,0
RI,MT,f,30-34,0,0
RI,MT,f,35-39,0,0
RI,MT,f,40-44,0,0
